Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1873.143.peg.2627	CDS	O3_1	2645688	2644435	-3	-	1254	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|1873.143.peg.2628	CDS	O3_1	2646050	2645685	-2	-	366	YCII-like protein	- none -	 	 
fig|1873.143.peg.2629	CDS	O3_1	2647515	2646193	-3	-	1323	hypothetical protein	- none -	 	 
fig|1873.143.peg.2630	CDS	O3_1	2647713	2648204	3	+	492	OrfL2	- none -	 	 
fig|1873.143.peg.2631	CDS	O3_1	2648201	2649106	2	+	906	Cytochrome c oxidase caa3-type assembly factor CtaG_BS (unrelated to Cox11-CtaG family)	- none -	 	 
fig|1873.143.peg.2632	CDS	O3_1	2650296	2649133	-3	-	1164	Alpha-methylacyl-CoA racemase (EC 5.1.99.4)	- none -	 	 
fig|1873.143.peg.2633	CDS	O3_1	2652461	2650293	-2	-	2169	Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	Acetyl-CoA fermentation to Butyrate; <br>Acetyl-CoA fermentation to Butyrate; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation	 	 
fig|1873.143.peg.2634	CDS	O3_1	2653692	2652478	-3	-	1215	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate; <br>Biotin biosynthesis; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism	 	 
fig|1873.143.peg.2635	CDS	O3_1	2654845	2653682	-1	-	1164	Acyl-CoA dehydrogenase	- none -	 	 
fig|1873.143.peg.2636	CDS	O3_1	2655690	2654878	-3	-	813	Putative hydrolase	- none -	 	 
fig|1873.143.peg.2637	CDS	O3_1	2655840	2656469	3	+	630	hypothetical protein	- none -	 	 
fig|1873.143.peg.2638	CDS	O3_1	2656538	2656771	2	+	234	NAD-dependent epimerase/dehydratase	- none -	 	 
fig|1873.143.peg.2639	CDS	O3_1	2656868	2657524	2	+	657	Transcriptional regulator, AcrR family	- none -	 	 
fig|1873.143.peg.2640	CDS	O3_1	2657521	2659053	1	+	1533	Cyclohexanone monooxygenase (EC 1.14.13.22)	- none -	 	 
fig|1873.143.peg.2641	CDS	O3_1	2659111	2660151	1	+	1041	hypothetical protein	- none -	 	 
fig|1873.143.peg.2642	CDS	O3_1	2661034	2660201	-1	-	834	Putative DNA-binding protein	- none -	 	 
fig|1873.143.peg.2643	CDS	O3_1	2661987	2661055	-3	-	933	Short-chain dehydrogenase	- none -	 	 
fig|1873.143.peg.2644	CDS	O3_1	2662179	2662934	3	+	756	Dienelactone hydrolase family protein	- none -	 	 
fig|1873.143.peg.2645	CDS	O3_1	2663499	2662975	-3	-	525	hypothetical protein	- none -	 	 
fig|1873.143.peg.2646	CDS	O3_1	2664699	2663596	-3	-	1104	hypothetical protein	- none -	 	 
fig|1873.143.peg.2647	CDS	O3_1	2665537	2664812	-1	-	726	ANTAR domain protein with unknown sensor	- none -	 	 
fig|1873.143.peg.2648	CDS	O3_1	2665967	2666413	2	+	447	hypothetical protein	- none -	 	 
fig|1873.143.peg.2649	CDS	O3_1	2666646	2667353	3	+	708	ANTAR domain protein with unknown sensor	- none -	 	 
fig|1873.143.peg.2650	CDS	O3_1	2667782	2667360	-2	-	423	hypothetical protein	- none -	 	 
fig|1873.143.peg.2651	CDS	O3_1	2668674	2667922	-3	-	753	hypothetical protein	- none -	 	 
fig|1873.143.peg.2652	CDS	O3_1	2669855	2668974	-2	-	882	hypothetical protein	- none -	 	 
fig|1873.143.peg.2653	CDS	O3_1	2670813	2669872	-3	-	942	2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	D-gluconate and ketogluconates metabolism; <br>Entner-Doudoroff Pathway	 	 
fig|1873.143.peg.2654	CDS	O3_1	2671430	2670810	-2	-	621	4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	Entner-Doudoroff Pathway	 	 
fig|1873.143.peg.2655	CDS	O3_1	2672287	2671427	-1	-	861	hypothetical protein	- none -	 	 
fig|1873.143.peg.2656	CDS	O3_1	2673426	2672281	-3	-	1146	Galactonate dehydratase (EC 4.2.1.6)	Muconate lactonizing enzyme family	 	 
fig|1873.143.peg.2657	CDS	O3_1	2674133	2673423	-2	-	711	Transcriptional regulator, GntR family	- none -	 	 
fig|1873.143.peg.2658	CDS	O3_1	2674917	2674171	-3	-	747	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|1873.143.peg.2659	CDS	O3_1	2675077	2676372	1	+	1296	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|1873.143.peg.2660	CDS	O3_1	2676374	2677297	2	+	924	ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|1873.143.peg.2661	CDS	O3_1	2677294	2678118	1	+	825	ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|1873.143.peg.2662	CDS	O3_1	2678115	2680205	3	+	2091	alpha-galactosidase (EC 3.2.1.22)	- none -	 	 
fig|1873.143.peg.2663	CDS	O3_1	2680251	2682470	3	+	2220	Alpha-galactosidase precursor (EC 3.2.1.22)	- none -	 	 
fig|1873.143.peg.2664	CDS	O3_1	2683334	2682561	-2	-	774	hypothetical protein	- none -	 	 
fig|1873.143.peg.2665	CDS	O3_1	2683487	2683906	2	+	420	Sll0939 protein	- none -	 	 
fig|1873.143.peg.2666	CDS	O3_1	2683906	2684175	1	+	270	hypothetical protein	- none -	 	 
fig|1873.143.peg.2667	CDS	O3_1	2685052	2684186	-1	-	867	Hydrolase, alpha/beta fold family	- none -	 	 
fig|1873.143.peg.2668	CDS	O3_1	2685868	2685191	-1	-	678	hypothetical protein	- none -	 	 
fig|1873.143.peg.2669	CDS	O3_1	2686548	2685865	-3	-	684	hypothetical protein	- none -	 	 
fig|1873.143.peg.2670	CDS	O3_1	2687259	2686558	-3	-	702	hypothetical protein	- none -	 	 
fig|1873.143.peg.2671	CDS	O3_1	2687597	2687256	-2	-	342	hypothetical protein	- none -	 	 
fig|1873.143.peg.2672	CDS	O3_1	2688039	2687602	-3	-	438	hypothetical protein	- none -	 	 
fig|1873.143.peg.2673	CDS	O3_1	2689091	2688204	-2	-	888	hypothetical protein	- none -	 	 
fig|1873.143.peg.2674	CDS	O3_1	2689346	2689903	2	+	558	hypothetical protein	- none -	 	 
fig|1873.143.peg.2675	CDS	O3_1	2690258	2690118	-2	-	141	hypothetical protein	- none -	 	 
fig|1873.143.peg.2676	CDS	O3_1	2691667	2690255	-1	-	1413	Integrase	- none -	 	 
fig|1873.143.peg.2677	CDS	O3_1	2691852	2691664	-3	-	189	excisionase	- none -	 	 
fig|1873.143.peg.2678	CDS	O3_1	2693102	2691879	-2	-	1224	Replication initiator protein	- none -	 	 
fig|1873.143.peg.2679	CDS	O3_1	2693926	2693657	-1	-	270	hypothetical protein	- none -	 	 
fig|1873.143.peg.2680	CDS	O3_1	2694777	2693923	-3	-	855	hypothetical protein	- none -	 	 
fig|1873.143.peg.2681	CDS	O3_1	2695060	2694764	-1	-	297	hypothetical protein	- none -	 	 
fig|1873.143.peg.2682	CDS	O3_1	2695434	2695057	-3	-	378	hypothetical protein	- none -	 	 
fig|1873.143.peg.2683	CDS	O3_1	2695730	2695431	-2	-	300	hypothetical protein	- none -	 	 
fig|1873.143.peg.2684	CDS	O3_1	2696173	2695730	-1	-	444	hypothetical protein	- none -	 	 
fig|1873.143.peg.2685	CDS	O3_1	2696469	2696260	-3	-	210	hypothetical protein	- none -	 	 
fig|1873.143.peg.2686	CDS	O3_1	2697338	2696466	-2	-	873	TraB protein	- none -	 	 
fig|1873.143.peg.2687	CDS	O3_1	2697573	2697424	-3	-	150	hypothetical protein	- none -	 	 
fig|1873.143.peg.2688	CDS	O3_1	2698515	2697577	-3	-	939	hypothetical protein	- none -	 	 
fig|1873.143.peg.2689	CDS	O3_1	2699076	2698759	-3	-	318	regulatory protein	- none -	 	 
fig|1873.143.peg.2690	CDS	O3_1	2699248	2700006	1	+	759	hypothetical protein	- none -	 	 
fig|1873.143.peg.2691	CDS	O3_1	2700011	2700481	2	+	471	NUDIX hydrolase	- none -	 	 
fig|1873.143.peg.2692	CDS	O3_1	2701502	2700738	-2	-	765	hypothetical protein	- none -	 	 
fig|1873.143.peg.2693	CDS	O3_1	2702715	2701642	-3	-	1074	DNA-cytosine methyltransferase (EC 2.1.1.37)	DNA repair, bacterial	 	 
fig|1873.143.peg.2694	CDS	O3_1	2702814	2705147	3	+	2334	heat shock protein G homolog	- none -	 	 
fig|1873.143.peg.2695	CDS	O3_1	2705516	2705298	-2	-	219	hypothetical protein	- none -	 	 
fig|1873.143.peg.2696	CDS	O3_1	2706101	2706658	2	+	558	hypothetical protein	- none -	 	 
fig|1873.143.peg.2697	CDS	O3_1	2707213	2707001	-1	-	213	hypothetical protein	- none -	 	 
fig|1873.143.peg.2698	CDS	O3_1	2707259	2707393	2	+	135	hypothetical protein	- none -	 	 
fig|1873.143.peg.2699	CDS	O3_1	2708450	2707713	-2	-	738	hypothetical protein	- none -	 	 
fig|1873.143.peg.2700	CDS	O3_1	2709919	2708447	-1	-	1473	hypothetical protein	- none -	 	 
fig|1873.143.peg.2701	CDS	O3_1	2710134	2710292	3	+	159	hypothetical protein	- none -	 	 
fig|1873.143.peg.2702	CDS	O3_1	2711003	2710500	-2	-	504	hypothetical protein	- none -	 	 
fig|1873.143.peg.2703	CDS	O3_1	2711500	2711240	-1	-	261	hypothetical protein	- none -	 	 
fig|1873.143.peg.2704	CDS	O3_1	2712158	2711508	-2	-	651	hypothetical protein	- none -	 	 
fig|1873.143.peg.2705	CDS	O3_1	2712603	2712379	-3	-	225	hypothetical protein	- none -	 	 
fig|1873.143.peg.2706	CDS	O3_1	2712968	2712612	-2	-	357	hypothetical protein	- none -	 	 
fig|1873.143.peg.2707	CDS	O3_1	2713523	2713077	-2	-	447	hypothetical protein	- none -	 	 
fig|1873.143.peg.2708	CDS	O3_1	2715839	2713686	-2	-	2154	Superfamily I DNA and RNA helicases	- none -	 	 
fig|1873.143.peg.2709	CDS	O3_1	2715999	2716766	3	+	768	Uncharacterized 37.1 kDa protein in transposon TN4556	- none -	 	 
fig|1873.143.peg.2710	CDS	O3_1	2717003	2717884	2	+	882	hypothetical protein	- none -	 	 
fig|1873.143.peg.2711	CDS	O3_1	2718524	2717928	-2	-	597	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	- none -	 	 
fig|1873.143.peg.2712	CDS	O3_1	2719156	2718659	-1	-	498	Predicted transcriptional regulators	- none -	 	 
fig|1873.143.peg.2713	CDS	O3_1	2719352	2720365	2	+	1014	Potassium channel protein	Potassium homeostasis	 	 
fig|1873.143.peg.2714	CDS	O3_1	2720930	2720445	-2	-	486	Transcriptional regulator MarR	- none -	 	 
fig|1873.143.peg.2715	CDS	O3_1	2721010	2721660	1	+	651	FMN-dependent NADH-azoreductase (EC 1.7.1.6)	- none -	 	 
fig|1873.143.peg.2716	CDS	O3_1	2722195	2723874	1	+	1680	hypothetical protein	- none -	 	 
fig|1873.143.peg.2717	CDS	O3_1	2725029	2723995	-3	-	1035	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	- none -	 	 
fig|1873.143.peg.2718	CDS	O3_1	2726869	2725022	-1	-	1848	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	- none -	 	 
fig|1873.143.peg.2719	CDS	O3_1	2728637	2727204	-2	-	1434	hypothetical protein	- none -	 	 
fig|1873.143.peg.2720	CDS	O3_1	2728768	2729145	1	+	378	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	NADH ubiquinone oxidoreductase; <br>Respiratory Complex I	 	 
fig|1873.143.peg.2721	CDS	O3_1	2730142	2729273	-1	-	870	Non functional Dihydropteroate synthase 2	- none -	 	 
fig|1873.143.peg.2722	CDS	O3_1	2730302	2730859	2	+	558	FIG01043393: hypothetical protein	- none -	 	 
fig|1873.143.peg.2723	CDS	O3_1	2730856	2731353	1	+	498	FIG00816176: hypothetical protein	- none -	 	 
fig|1873.143.peg.2724	CDS	O3_1	2732272	2731367	-1	-	906	Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase)	- none -	 	 
fig|1873.143.peg.2725	CDS	O3_1	2732405	2732986	2	+	582	DNA-3-methyladenine glycosylase (EC 3.2.2.20)	DNA Repair Base Excision	 	 
fig|1873.143.peg.2726	CDS	O3_1	2733000	2733623	3	+	624	hypothetical protein	- none -	 	 
fig|1873.143.peg.2727	CDS	O3_1	2734449	2733658	-3	-	792	Enoyl-CoA hydratase (EC 4.2.1.17)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation	 	 
fig|1873.143.peg.2728	CDS	O3_1	2735272	2734454	-1	-	819	Transcriptional regulator, PaaX family	- none -	 	 
fig|1873.143.peg.2729	CDS	O3_1	2735370	2735630	3	+	261	Uncharacterized protein MSMEG_5081	- none -	 	 
fig|1873.143.peg.2730	CDS	O3_1	2735781	2737253	3	+	1473	Cytosol aminopeptidase PepA (EC 3.4.11.1)	Aminopeptidases (EC 3.4.11.-); <br>Dehydrogenase complexes	 	 
fig|1873.143.peg.2731	CDS	O3_1	2738099	2737338	-2	-	762	O-methyltransferase Rv1220c	- none -	 	 
fig|1873.143.peg.2732	CDS	O3_1	2738409	2739785	3	+	1377	Serine protease HtrA (DegP protein)	- none -	 	 
fig|1873.143.peg.2733	CDS	O3_1	2739862	2740284	1	+	423	Twin-arginine translocation protein TatB	Twin-arginine translocation system	 	 
fig|1873.143.peg.2734	CDS	O3_1	2741505	2740357	-3	-	1149	Mrp protein homolog	- none -	 	 
fig|1873.143.peg.2735	CDS	O3_1	2742224	2741592	-2	-	633	FIG00816212: Putative membrane protein	- none -	 	 
fig|1873.143.peg.2736	CDS	O3_1	2743503	2742217	-3	-	1287	Mg/Co/Ni transporter MgtE, CBS domain-containing	- none -	 	 
fig|1873.143.peg.2737	CDS	O3_1	2743537	2744406	1	+	870	Phenazine biosynthesis protein PhzF like	- none -	 	 
fig|1873.143.peg.2738	CDS	O3_1	2744436	2744948	3	+	513	hypothetical protein	- none -	 	 
fig|1873.143.peg.2739	CDS	O3_1	2745671	2744961	-2	-	711	FIG00814828: hypothetical protein	- none -	 	 
fig|1873.143.peg.2740	CDS	O3_1	2745778	2746734	1	+	957	Permease of the drug/metabolite transporter (DMT) superfamily	- none -	 	 
fig|1873.143.peg.2741	CDS	O3_1	2747026	2746751	-1	-	276	hypothetical protein	- none -	 	 
fig|1873.143.peg.2742	CDS	O3_1	2747881	2747036	-1	-	846	Daunorubicin C-13 ketoreductase	- none -	 	 
fig|1873.143.peg.2743	CDS	O3_1	2747989	2748945	1	+	957	L-malyl-CoA/beta-methylmalyl-CoA lyase (EC 4.1.3.-), actinobacterial type	- none -	 	 
fig|1873.143.peg.2744	CDS	O3_1	2749571	2748993	-2	-	579	hypothetical protein	- none -	 	 
fig|1873.143.peg.2745	CDS	O3_1	2749688	2750593	2	+	906	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) homolog	- none -	 	 
fig|1873.143.peg.2746	CDS	O3_1	2751178	2750606	-1	-	573	hypothetical protein	- none -	 	 
fig|1873.143.peg.2747	CDS	O3_1	2751356	2752552	2	+	1197	Acyl-CoA dehydrogenase	- none -	 	 
fig|1873.143.peg.2748	CDS	O3_1	2752985	2752578	-2	-	408	CoA-binding domain protein	- none -	 	 
fig|1873.143.peg.2749	CDS	O3_1	2754073	2753027	-1	-	1047	Radical SAM domain protein	- none -	 	 
fig|1873.143.peg.2750	CDS	O3_1	2754166	2754585	1	+	420	hypothetical protein	- none -	 	 
fig|1873.143.peg.2751	CDS	O3_1	2755526	2754549	-2	-	978	hypothetical protein	- none -	 	 
fig|1873.143.peg.2752	CDS	O3_1	2755963	2755523	-1	-	441	hypothetical protein	- none -	 	 
fig|1873.143.peg.2753	CDS	O3_1	2756455	2756093	-1	-	363	Thioredoxin	- none -	 	 
fig|1873.143.peg.2754	CDS	O3_1	2757004	2757519	1	+	516	2-methylfumaryl-CoA hydratase (EC 4.2.1.148)	- none -	 	 
fig|1873.143.peg.2755	CDS	O3_1	2757602	2758135	2	+	534	hypothetical protein	- none -	 	 
fig|1873.143.peg.2756	CDS	O3_1	2758226	2758855	2	+	630	POSSIBLE RNA METHYLTRANSFERASE (RNA METHYLASE)	- none -	 	 
fig|1873.143.peg.2757	CDS	O3_1	2759076	2759672	3	+	597	FIG00814534: hypothetical protein	- none -	 	 
fig|1873.143.peg.2758	CDS	O3_1	2759790	2759948	3	+	159	Small membrane protein SCO4037	- none -	 	 
fig|1873.143.peg.2759	CDS	O3_1	2759955	2760830	3	+	876	hypothetical protein	- none -	 	 
fig|1873.143.peg.2760	CDS	O3_1	2760933	2761790	3	+	858	Putative RNA polymerase sigma factor	- none -	 	 
fig|1873.143.peg.2761	CDS	O3_1	2761787	2763055	2	+	1269	hypothetical protein	- none -	 	 
fig|1873.143.peg.2762	CDS	O3_1	2763080	2763982	2	+	903	FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)	- none -	 	 
fig|1873.143.peg.2763	CDS	O3_1	2764023	2764637	3	+	615	MarC family integral membrane protein	- none -	 	 
fig|1873.143.peg.2764	CDS	O3_1	2764694	2765629	2	+	936	RecB family exonuclease	- none -	 	 
fig|1873.143.peg.2765	CDS	O3_1	2766516	2765653	-3	-	864	hypothetical protein	- none -	 	 
fig|1873.143.peg.2766	CDS	O3_1	2766997	2766566	-1	-	432	Transcriptional regulator, Fur family	- none -	 	 
fig|1873.143.peg.2767	CDS	O3_1	2767188	2767670	3	+	483	FIG01044782: hypothetical protein	- none -	 	 
fig|1873.143.peg.2768	CDS	O3_1	2767983	2767729	-3	-	255	hypothetical protein	- none -	 	 
fig|1873.143.peg.2769	CDS	O3_1	2768212	2768391	1	+	180	hypothetical protein	- none -	 	 
fig|1873.143.peg.2770	CDS	O3_1	2769068	2768412	-2	-	657	hypothetical protein	- none -	 	 
fig|1873.143.peg.2771	CDS	O3_1	2769887	2769456	-2	-	432	hypothetical protein	- none -	 	 
fig|1873.143.peg.2772	CDS	O3_1	2770572	2769895	-3	-	678	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines	 	 
fig|1873.143.peg.2773	CDS	O3_1	2770657	2772903	1	+	2247	FIG00814162: hypothetical protein	- none -	 	 
fig|1873.143.peg.2774	CDS	O3_1	2772913	2773917	1	+	1005	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	- none -	 	 
fig|1873.143.peg.2775	CDS	O3_1	2773914	2775227	3	+	1314	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	- none -	 	 
fig|1873.143.peg.2776	CDS	O3_1	2775424	2776032	1	+	609	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	- none -	 	 
fig|1873.143.peg.2777	CDS	O3_1	2776216	2777001	1	+	786	hypothetical protein	- none -	 	 
fig|1873.143.peg.2778	CDS	O3_1	2778049	2777726	-1	-	324	Replication initiator protein	- none -	 	 
fig|1873.143.peg.2779	CDS	O3_1	2778500	2778649	2	+	150	Mobile element protein	- none -	 	 
fig|1873.143.peg.2780	CDS	O3_1	2778669	2778779	3	+	111	hypothetical protein	- none -	 	 
fig|1873.143.peg.2781	CDS	O3_1	2779440	2779036	-3	-	405	hypothetical protein	- none -	 	 
fig|1873.143.peg.2782	CDS	O3_1	2779963	2779553	-1	-	411	hypothetical protein	- none -	 	 
fig|1873.143.peg.2783	CDS	O3_1	2780242	2780120	-1	-	123	hypothetical protein	- none -	 	 
fig|1873.143.peg.2784	CDS	O3_1	2781239	2780691	-2	-	549	hypothetical protein	- none -	 	 
fig|1873.143.peg.2785	CDS	O3_1	2781442	2781329	-1	-	114	hypothetical protein	- none -	 	 
fig|1873.143.peg.2786	CDS	O3_1	2781913	2782107	1	+	195	hypothetical protein	- none -	 	 
fig|1873.143.peg.2787	CDS	O3_1	2782821	2782165	-3	-	657	4&#39;-phosphopantetheinyl transferase	- none -	 	 
fig|1873.143.peg.2788	CDS	O3_1	2782987	2782814	-1	-	174	hypothetical protein	- none -	 	 
fig|1873.143.peg.2789	CDS	O3_1	2783060	2783326	2	+	267	hypothetical protein	- none -	 	 
fig|1873.143.peg.2790	CDS	O3_1	2784160	2783378	-1	-	783	putative secreted protein	- none -	 	 
fig|1873.143.peg.2791	CDS	O3_1	2785473	2784163	-3	-	1311	von Willebrand factor type A domain protein	- none -	 	 
fig|1873.143.peg.2792	CDS	O3_1	2785635	2785483	-3	-	153	hypothetical protein	- none -	 	 
fig|1873.143.peg.2793	CDS	O3_1	2787638	2785845	-2	-	1794	Protein-O-mannosyltransferase	- none -	 	 
fig|1873.143.peg.2794	CDS	O3_1	2787642	2788490	3	+	849	16S rRNA (cytidine(1402)-2&#39;-O)-methyltransferase (EC 2.1.1.198)	- none -	 	 
fig|1873.143.peg.2795	CDS	O3_1	2789408	2788515	-2	-	894	FIG00816465: hypothetical protein	- none -	 	 
fig|1873.143.peg.2796	CDS	O3_1	2789509	2791398	1	+	1890	Methionyl-tRNA synthetase (EC 6.1.1.10)	tRNA aminoacylation, Met	 	 
fig|1873.143.peg.2797	CDS	O3_1	2792340	2791489	-3	-	852	Hydrolase, alpha/beta fold family	- none -	 	 
fig|1873.143.peg.2798	CDS	O3_1	2793694	2792441	-1	-	1254	hypothetical protein	- none -	 	 
fig|1873.143.peg.2799	CDS	O3_1	2793742	2794749	1	+	1008	Uncharacterized metal-dependent hydrolase YcfH	- none -	 	 
fig|1873.143.peg.2800	CDS	O3_1	2794796	2795665	2	+	870	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	RNA methylation	 	 
fig|1873.143.peg.2801	CDS	O3_1	2795698	2795850	1	+	153	protein of unknown function DUF820	- none -	 	 
fig|1873.143.peg.2802	CDS	O3_1	2795847	2796797	3	+	951	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	Nonmevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1873.143.peg.2803	CDS	O3_1	2796856	2797005	1	+	150	hypothetical protein	- none -	 	 
fig|1873.143.peg.2804	CDS	O3_1	2797023	2798828	3	+	1806	Bis-ABC ATPase Uup	- none -	 	 
fig|1873.143.peg.2805	CDS	O3_1	2798933	2799388	2	+	456	hypothetical protein	- none -	 	 
fig|1873.143.peg.2806	CDS	O3_1	2799552	2800073	3	+	522	hypothetical protein	- none -	 	 
fig|1873.143.peg.2807	CDS	O3_1	2800874	2800098	-2	-	777	Transcriptional regulator, AcrR family	- none -	 	 
fig|1873.143.peg.2808	CDS	O3_1	2801881	2800916	-1	-	966	Fatty acid desaturase (EC 1.14.19.1); Delta-9 fatty acid desaturase (EC 1.14.19.1)	- none -	 	 
fig|1873.143.peg.2809	CDS	O3_1	2802426	2803958	3	+	1533	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis; <br>UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	 	 
fig|1873.143.peg.2810	CDS	O3_1	2804014	2804994	1	+	981	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	De Novo Purine Biosynthesis; <br>Pentose phosphate pathway	 	 
fig|1873.143.peg.2811	CDS	O3_1	2805334	2806023	1	+	690	LSU ribosomal protein L25p	Ribosome LSU bacterial	 	 
fig|1873.143.peg.2812	CDS	O3_1	2806145	2806735	2	+	591	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	Sporulation-associated proteins with broader functions; <br>Translation termination factors bacterial	 	 
fig|1873.143.peg.2813	CDS	O3_1	2806813	2807643	1	+	831	3&#39;(2&#39;),5&#39;-bisphosphate nucleotidase (EC 3.1.3.7)	- none -	 	 
fig|1873.143.peg.2814	CDS	O3_1	2807718	2808629	3	+	912	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	- none -	 	 
fig|1873.143.peg.2815	CDS	O3_1	2808629	2809957	2	+	1329	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	- none -	 	 
fig|1873.143.peg.2816	CDS	O3_1	2811086	2809917	-2	-	1170	Galactokinase (EC 2.7.1.6)	Lactose and Galactose Uptake and Utilization	 	 
fig|1873.143.peg.2817	CDS	O3_1	2812126	2811143	-1	-	984	UDP-glucose 4-epimerase (EC 5.1.3.2)	Lactose and Galactose Uptake and Utilization; <br>N-linked Glycosylation in Bacteria	 	 
